timestamp,CN2-37(Gear tooth FR)[mm/s],CN2-27(Gear tooth FL)[mm/s],Difference(FR-FL)[mm/s],Error((FR-FL)/FR)[%],CN2-17(Gear tooth RR)[mm/s],CN2-7(Gear tooth RL)[mm/s],Difference(RR-RL)[mm/s],Error((RR-RL)/RR)[%],
64120,1733,1733,0,0.000,1682,1682,0,0.000,
64122,1733,2311,-578,-33.353,1700,1736,-36,-2.118,
64124,1733,2311,-578,-33.353,1754,1754,0,0.000,
64126,1733,1733,0,0.000,1772,1718,54,3.047,
64128,1733,2311,-578,-33.353,1772,1700,72,4.063,
64130,1733,2311,-578,-33.353,1772,1772,0,0.000,
64132,1733,2311,-578,-33.353,1790,1790,0,0.000,
64134,1733,2311,-578,-33.353,1863,1808,55,2.952,
64136,1733,1733,0,0.000,1844,1826,18,0.976,
64138,1733,1733,0,0.000,1863,1808,55,2.952,
64140,2311,1733,578,25.011,1863,1772,91,4.885,
64142,1733,1733,0,0.000,1863,1790,73,3.918,
64144,1733,1155,578,33.353,1881,1844,37,1.967,
64146,1733,1733,0,0.000,1863,1826,37,1.986,
64148,1733,1733,0,0.000,1863,1790,73,3.918,
64150,2311,1733,578,25.011,1881,1808,73,3.881,
64152,1733,1733,0,0.000,1899,1826,73,3.844,
64154,1733,2311,-578,-33.353,1899,1844,55,2.896,
64156,1733,1733,0,0.000,1899,1844,55,2.896,
64158,2311,1733,578,25.011,1899,1881,18,0.948,
64160,1733,1733,0,0.000,1935,1917,18,0.930,
64162,1733,2311,-578,-33.353,1971,1935,36,1.826,
64164,2311,1733,578,25.011,1989,1935,54,2.715,
64166,1733,2311,-578,-33.353,1989,1935,54,2.715,
64168,1733,1733,0,0.000,1971,1935,36,1.826,
64170,1733,1733,0,0.000,1935,1917,18,0.930,
64172,1733,1733,0,0.000,1953,1935,18,0.922,
64174,2311,1733,578,25.011,1935,1917,18,0.930,
64176,1733,2311,-578,-33.353,1971,1881,90,4.566,
64178,1733,1733,0,0.000,1989,1881,108,5.430,
64180,2311,1733,578,25.011,1989,1935,54,2.715,
64182,2311,2311,0,0.000,1989,1971,18,0.905,
64184,2311,1733,578,25.011,2007,2025,-18,-0.897,
64186,2311,1733,578,25.011,2043,2007,36,1.762,
64188,2311,2311,0,0.000,2080,2007,73,3.510,
64190,2311,2311,0,0.000,2080,1989,91,4.375,
64192,1733,2311,-578,-33.353,2080,1989,91,4.375,
64194,1733,1733,0,0.000,2080,2007,73,3.510,
64196,1733,2311,-578,-33.353,2080,1989,91,4.375,
64198,2311,1733,578,25.011,2098,2007,91,4.337,
64200,2311,1733,578,25.011,2116,2025,91,4.301,
64202,2311,1733,578,25.011,2098,2025,73,3.480,
64204,1733,1733,0,0.000,2080,2007,73,3.510,
64206,1733,2311,-578,-33.353,2098,2025,73,3.480,
64208,2311,1733,578,25.011,2134,2062,72,3.374,
64210,1733,1733,0,0.000,2134,2080,54,2.530,
64212,2311,2311,0,0.000,2152,2098,54,2.509,
64214,2311,2311,0,0.000,2152,2116,36,1.673,
64216,1733,2311,-578,-33.353,2170,2116,54,2.488,
64218,2311,1733,578,25.011,2134,2116,18,0.843,
64220,2311,1733,578,25.011,2134,2098,36,1.687,
64222,2311,2311,0,0.000,2116,2098,18,0.851,
64224,2311,2311,0,0.000,2134,2116,18,0.843,
64226,2311,2311,0,0.000,2152,2116,36,1.673,
64228,1733,1733,0,0.000,2188,2098,90,4.113,
64230,2311,2311,0,0.000,2170,2116,54,2.488,
64232,1733,2311,-578,-33.353,2188,2170,18,0.823,
64234,2311,2311,0,0.000,2224,2188,36,1.619,
64236,2311,2311,0,0.000,2242,2206,36,1.606,
64238,1733,2311,-578,-33.353,2261,2206,55,2.433,
64240,2311,2311,0,0.000,2261,2206,55,2.433,
64242,2311,2311,0,0.000,2242,2188,54,2.409,
64244,2311,2311,0,0.000,2279,2188,91,3.993,
64246,1733,2311,-578,-33.353,2261,2170,91,4.025,
64248,2311,2311,0,0.000,2279,2152,127,5.573,
64250,2311,2311,0,0.000,2224,2152,72,3.237,
64252,1733,2311,-578,-33.353,2224,2152,72,3.237,
64254,2311,2311,0,0.000,2206,2152,54,2.448,
64256,2311,2311,0,0.000,2188,2188,0,0.000,
64258,2311,1733,578,25.011,2224,2170,54,2.428,
64260,2311,2311,0,0.000,2297,2170,127,5.529,
64262,1733,1733,0,0.000,2315,2170,145,6.263,
64264,2311,2311,0,0.000,2279,2152,127,5.573,
64266,2311,2311,0,0.000,2242,2170,72,3.211,
64268,2311,1733,578,25.011,2242,2170,72,3.211,
64270,1733,2311,-578,-33.353,2206,2134,72,3.264,
64272,2311,2311,0,0.000,2224,2116,108,4.856,
64274,1733,1733,0,0.000,2206,2098,108,4.896,
64276,2311,2311,0,0.000,2206,2116,90,4.080,
64278,2311,1733,578,25.011,2224,2152,72,3.237,
64280,2311,2311,0,0.000,2206,2170,36,1.632,
64282,1733,1733,0,0.000,2170,2188,-18,-0.829,
64284,2311,2311,0,0.000,2188,2170,18,0.823,
64286,2311,2311,0,0.000,2206,2170,36,1.632,
64288,2311,2311,0,0.000,2188,2170,18,0.823,
64290,2311,2311,0,0.000,2170,2170,0,0.000,
64292,2311,1733,578,25.011,2152,2152,0,0.000,
64294,2311,2311,0,0.000,2134,2152,-18,-0.843,
64296,1733,1733,0,0.000,2134,2116,18,0.843,
64298,2311,2311,0,0.000,2152,2116,36,1.673,
64300,1733,2311,-578,-33.353,2152,2116,36,1.673,
64302,1733,1733,0,0.000,2116,2098,18,0.851,
64304,2311,1733,578,25.011,2098,2080,18,0.858,
64306,1733,1733,0,0.000,2098,2080,18,0.858,
64308,1733,1733,0,0.000,2116,2062,54,2.552,
64310,2311,1733,578,25.011,2080,2025,55,2.644,
64312,2311,1733,578,25.011,2062,2025,37,1.794,
64314,2311,1733,578,25.011,2080,2007,73,3.510,
64316,2311,1733,578,25.011,2098,2025,73,3.480,
64318,2311,1733,578,25.011,2062,2062,0,0.000,
64320,1733,1733,0,0.000,2062,2062,0,0.000,
64322,1733,1733,0,0.000,2098,2062,36,1.716,
64324,1733,1733,0,0.000,2080,2043,37,1.779,
64326,1733,1733,0,0.000,2043,2025,18,0.881,
64328,2311,1733,578,25.011,2025,1989,36,1.778,
64330,1733,1733,0,0.000,2062,2007,55,2.667,
64332,1733,2311,-578,-33.353,2025,1989,36,1.778,
64334,1733,2311,-578,-33.353,1989,1971,18,0.905,
64336,1733,1733,0,0.000,1971,1935,36,1.826,
64338,2311,1733,578,25.011,1989,1953,36,1.810,
64340,1733,2311,-578,-33.353,2007,1989,18,0.897,
64342,2311,1733,578,25.011,2007,1971,36,1.794,
64344,2311,1733,578,25.011,2007,1935,72,3.587,
64346,2311,1733,578,25.011,1989,1935,54,2.715,
64348,1733,2311,-578,-33.353,1989,1971,18,0.905,
64350,1733,1733,0,0.000,1953,1953,0,0.000,
64352,2311,2311,0,0.000,1935,1899,36,1.860,
64354,1733,1733,0,0.000,1899,1881,18,0.948,
64356,1733,2311,-578,-33.353,1881,1863,18,0.957,
64358,1733,1733,0,0.000,1844,1863,-19,-1.030,
64360,1733,1733,0,0.000,1863,1863,0,0.000,
64362,2311,1733,578,25.011,1826,1844,-18,-0.986,
64364,1733,1733,0,0.000,1844,1863,-19,-1.030,
64366,1733,1733,0,0.000,1881,1844,37,1.967,
64368,1733,1733,0,0.000,1899,1808,91,4.792,
64370,1733,2311,-578,-33.353,1881,1808,73,3.881,
64372,2311,1733,578,25.011,1826,1826,0,0.000,
64374,1733,1733,0,0.000,1808,1826,-18,-0.996,
64376,1733,1733,0,0.000,1808,1790,18,0.996,
64378,1733,1733,0,0.000,1790,1736,54,3.017,
64380,1733,1733,0,0.000,1790,1700,90,5.028,
64382,1155,1733,-578,-50.043,1772,1736,36,2.032,
64384,1155,1733,-578,-50.043,1736,1736,0,0.000,
64386,1733,1733,0,0.000,1736,1718,18,1.037,
64388,1733,2311,-578,-33.353,1736,1700,36,2.074,
64390,1733,1733,0,0.000,1736,1736,0,0.000,
64392,1155,1733,-578,-50.043,1736,1754,-18,-1.037,
64394,1155,1733,-578,-50.043,1718,1718,0,0.000,
64396,1733,1733,0,0.000,1718,1700,18,1.048,
64398,1733,1733,0,0.000,1664,1682,-18,-1.082,
64400,1733,1733,0,0.000,1646,1682,-36,-2.187,
64402,1733,1155,578,33.353,1646,1682,-36,-2.187,
64404,1733,1733,0,0.000,1627,1646,-19,-1.168,
64406,1155,1733,-578,-50.043,1627,1609,18,1.106,
64408,1733,1733,0,0.000,1646,1627,19,1.154,
64410,1155,1733,-578,-50.043,1646,1664,-18,-1.094,
64412,1733,1155,578,33.353,1646,1627,19,1.154,
64414,1733,1733,0,0.000,1646,1591,55,3.341,
64416,1155,1733,-578,-50.043,1646,1591,55,3.341,
64418,1733,1733,0,0.000,1664,1609,55,3.305,
64420,1733,1155,578,33.353,1609,1591,18,1.119,
64422,1733,1733,0,0.000,1501,1537,-36,-2.398,
64424,1155,1733,-578,-50.043,1555,1501,54,3.473,
64426,1733,1155,578,33.353,1591,1483,108,6.788,
64428,1733,1155,578,33.353,1591,1483,108,6.788,
64430,1155,1155,0,0.000,1501,1483,18,1.199,
64432,1733,1733,0,0.000,1465,1555,-90,-6.143,
64434,1733,1733,0,0.000,1501,1573,-72,-4.797,
64436,1155,1733,-578,-50.043,1591,1537,54,3.394,
64438,1155,1155,0,0.000,1591,1501,90,5.657,
64440,1155,1733,-578,-50.043,1573,1537,36,2.289,
64442,1733,1733,0,0.000,1537,1555,-18,-1.171,
64444,1733,1155,578,33.353,1483,1573,-90,-6.069,
64446,1155,1155,0,0.000,1501,1555,-54,-3.598,
64448,1155,1733,-578,-50.043,1519,1519,0,0.000,
64450,1155,1733,-578,-50.043,1519,1465,54,3.555,
64452,1155,1155,0,0.000,1501,1428,73,4.863,
64454,1155,1733,-578,-50.043,1501,1483,18,1.199,
64456,1733,1155,578,33.353,1483,1555,-72,-4.855,
64458,1733,1155,578,33.353,1555,1555,0,0.000,
64460,1155,1155,0,0.000,1627,1501,126,7.744,
64462,1733,1733,0,0.000,1646,1537,109,6.622,
64464,1733,1155,578,33.353,1627,1609,18,1.106,
64466,1733,1733,0,0.000,1609,1609,0,0.000,
64468,1155,1733,-578,-50.043,1591,1646,-55,-3.457,
64470,1733,1733,0,0.000,1573,1646,-73,-4.641,
64472,1155,1733,-578,-50.043,1573,1591,-18,-1.144,
64474,1733,1155,578,33.353,1627,1573,54,3.319,
64476,1733,1733,0,0.000,1627,1591,36,2.213,
64478,1733,1733,0,0.000,1573,1664,-91,-5.785,
64480,1733,1733,0,0.000,1537,1682,-145,-9.434,
64482,1733,1733,0,0.000,1646,1682,-36,-2.187,
64484,1733,1733,0,0.000,1718,1700,18,1.048,
64486,1733,1155,578,33.353,1718,1718,0,0.000,
64488,1733,1155,578,33.353,1718,1736,-18,-1.048,
64490,1733,1733,0,0.000,1736,1772,-36,-2.074,
64492,1733,1733,0,0.000,1718,1754,-36,-2.095,
64494,1733,1733,0,0.000,1790,1736,54,3.017,
64496,1733,1733,0,0.000,1772,1718,54,3.047,
64498,1733,1733,0,0.000,1718,1682,36,2.095,
64500,1733,2311,-578,-33.353,1718,1700,18,1.048,
64502,1733,1733,0,0.000,1736,1736,0,0.000,
64504,1733,1733,0,0.000,1790,1772,18,1.006,
64506,1733,1733,0,0.000,1863,1772,91,4.885,
64508,1733,2311,-578,-33.353,1844,1808,36,1.952,
64510,1733,1733,0,0.000,1826,1844,-18,-0.986,
64512,1733,1733,0,0.000,1899,1899,0,0.000,
64514,1733,2311,-578,-33.353,1917,1935,-18,-0.939,
64516,2311,1733,578,25.011,1863,1917,-54,-2.899,
64518,1733,2311,-578,-33.353,1844,1899,-55,-2.983,
64520,1733,1733,0,0.000,1881,1899,-18,-0.957,
64522,1733,1733,0,0.000,1899,1899,0,0.000,
64524,1733,1733,0,0.000,1899,1881,18,0.948,
64526,2311,1733,578,25.011,1899,1899,0,0.000,
64528,1733,2311,-578,-33.353,1881,1935,-54,-2.871,
64530,1733,1733,0,0.000,1935,1953,-18,-0.930,
64532,2311,1733,578,25.011,2007,1971,36,1.794,
64534,1733,2311,-578,-33.353,2025,1989,36,1.778,
64536,1733,2311,-578,-33.353,2007,1971,36,1.794,
64538,1733,1733,0,0.000,2007,1989,18,0.897,
64540,1733,1733,0,0.000,2043,2025,18,0.881,
64542,2311,1733,578,25.011,2043,2007,36,1.762,
64544,1733,2311,-578,-33.353,2025,2007,18,0.889,
64546,2311,1733,578,25.011,2007,2007,0,0.000,
64548,1733,2311,-578,-33.353,2025,2025,0,0.000,
64550,2311,1733,578,25.011,2062,2043,19,0.921,
64552,2311,1733,578,25.011,2080,2043,37,1.779,
64554,2311,1733,578,25.011,2080,2080,0,0.000,
64556,1733,2311,-578,-33.353,2080,2098,-18,-0.865,
64558,1733,2311,-578,-33.353,2116,2116,0,0.000,
64560,2311,2311,0,0.000,2170,2152,18,0.829,
64562,2311,2311,0,0.000,2152,2170,-18,-0.836,
64564,2311,2311,0,0.000,2170,2188,-18,-0.829,
64566,2311,1733,578,25.011,2170,2170,0,0.000,
64568,1733,2311,-578,-33.353,2206,2188,18,0.816,
64570,2311,1733,578,25.011,2206,2188,18,0.816,
64572,1733,2311,-578,-33.353,2188,2170,18,0.823,
64574,2311,2311,0,0.000,2206,2152,54,2.448,
64576,2311,2311,0,0.000,2242,2152,90,4.014,
64578,2311,2311,0,0.000,2224,2188,36,1.619,
64580,2311,1733,578,25.011,2224,2206,18,0.809,
64582,2311,2311,0,0.000,2242,2224,18,0.803,
64584,2311,2311,0,0.000,2261,2279,-18,-0.796,
64586,2311,2311,0,0.000,2279,2297,-18,-0.790,
64588,2311,2311,0,0.000,2315,2297,18,0.778,
64590,2311,2311,0,0.000,2315,2297,18,0.778,
64592,2311,2311,0,0.000,2297,2333,-36,-1.567,
64594,1733,2311,-578,-33.353,2315,2351,-36,-1.555,
64596,2311,2311,0,0.000,2315,2333,-18,-0.778,
64598,2311,2311,0,0.000,2315,2297,18,0.778,
64600,2311,2311,0,0.000,2297,2279,18,0.784,
64602,2311,2311,0,0.000,2315,2315,0,0.000,
64604,2311,2311,0,0.000,2297,2351,-54,-2.351,
64606,2311,2311,0,0.000,2333,2351,-18,-0.772,
64608,2311,2311,0,0.000,2315,2315,0,0.000,
64610,2311,2311,0,0.000,2333,2315,18,0.772,
64612,2311,2311,0,0.000,2333,2315,18,0.772,
64614,2311,2311,0,0.000,2333,2351,-18,-0.772,
64616,2311,2311,0,0.000,2297,2315,-18,-0.784,
64618,2311,2311,0,0.000,2297,2279,18,0.784,
64620,2311,2311,0,0.000,2315,2261,54,2.333,
64622,2311,2311,0,0.000,2315,2242,73,3.153,
64624,2311,2311,0,0.000,2297,2261,36,1.567,
64626,2311,2311,0,0.000,2261,2279,-18,-0.796,
64628,2311,2311,0,0.000,2242,2261,-19,-0.847,
64630,2311,2311,0,0.000,2206,2170,36,1.632,
64632,1733,2311,-578,-33.353,2206,2170,36,1.632,
64634,2311,2311,0,0.000,2224,2170,54,2.428,
64636,1733,2311,-578,-33.353,2242,2206,36,1.606,
64638,2311,2311,0,0.000,2188,2170,18,0.823,
64640,1733,2311,-578,-33.353,2043,2043,0,0.000,
64642,2311,2311,0,0.000,2025,1989,36,1.778,
64644,2311,2311,0,0.000,2043,2043,0,0.000,
64646,2311,1733,578,25.011,2025,1989,36,1.778,
64648,2311,2311,0,0.000,1881,1844,37,1.967,
64650,1733,1733,0,0.000,1953,1971,-18,-0.922,
64652,1733,2311,-578,-33.353,1935,1971,-36,-1.860,
64654,1733,1733,0,0.000,1736,1790,-54,-3.111,
64656,1733,2311,-578,-33.353,1790,1754,36,2.011,
64658,2311,1733,578,25.011,1917,1881,36,1.878,
64660,2311,1733,578,25.011,1844,1826,18,0.976,
64662,2311,1733,578,25.011,1700,1682,18,1.059,
64664,1733,1733,0,0.000,1646,1718,-72,-4.374,
64666,1733,1733,0,0.000,1664,1736,-72,-4.327,
64668,1155,1733,-578,-50.043,1718,1772,-54,-3.143,
64670,1733,1733,0,0.000,1664,1646,18,1.082,
64672,1155,1733,-578,-50.043,1537,1465,72,4.684,
64674,1733,1733,0,0.000,1483,1447,36,2.428,
64676,1155,1733,-578,-50.043,1519,1501,18,1.185,
64678,1155,1733,-578,-50.043,1573,1519,54,3.433,
64680,1155,1733,-578,-50.043,1483,1447,36,2.428,
64682,1733,1733,0,0.000,1428,1410,18,1.261,
64684,1155,1155,0,0.000,1374,1392,-18,-1.310,
64686,1155,1155,0,0.000,1320,1320,0,0.000,
64688,1155,1155,0,0.000,1266,1229,37,2.923,
64690,1733,1155,578,33.353,1139,1085,54,4.741,
64692,1155,1155,0,0.000,1175,1121,54,4.596,
64694,1155,1155,0,0.000,1121,1193,-72,-6.423,
64696,1155,1155,0,0.000,922,1031,-109,-11.822,
64698,577,1155,-578,-100.173,922,976,-54,-5.857,
64700,1155,1155,0,0.000,994,1012,-18,-1.811,
64702,1155,577,578,50.043,958,958,0,0.000,
64704,577,1155,-578,-100.173,904,904,0,0.000,
64706,1155,1155,0,0.000,813,832,-19,-2.337,
64708,1155,1155,0,0.000,723,759,-36,-4.979,
64710,577,577,0,0.000,651,651,0,0.000,
64712,577,577,0,0.000,524,506,18,3.435,
64714,0,0,0,0,397,343,54,13.602,
64716,577,0,577,100.000,343,289,54,15.743,
64718,577,0,577,100.000,271,253,18,6.642,
64720,577,0,577,100.000,126,126,0,0.000,
64722,0,0,0,0,90,72,18,20.000,
64724,577,0,577,100.000,180,126,54,30.000,
64726,0,0,0,0,379,307,72,18.997,
64728,0,0,0,0,416,397,19,4.567,
64730,577,0,577,100.000,162,217,-55,-33.951,
64732,0,0,0,0,18,72,-54,-300.000,
64734,0,577,-577,0,18,54,-36,-200.000,
64736,577,0,577,100.000,36,36,0,0.000,
64738,0,0,0,0,18,36,-18,-100.000,
64740,0,0,0,0,144,126,18,12.500,
64742,0,0,0,0,434,397,37,8.525,
64744,0,0,0,0,361,361,0,0.000,
64746,0,0,0,0,162,126,36,22.222,
64748,0,0,0,0,36,18,18,50.000,
64750,0,0,0,0,18,18,0,0.000,
64752,0,0,0,0,36,72,-36,-100.000,
64754,0,0,0,0,72,108,-36,-50.000,
64756,0,0,0,0,54,0,54,100.000,
64758,0,0,0,0,18,18,0,0.000,
64760,0,0,0,0,18,0,18,100.000,
64762,0,0,0,0,18,36,-18,-100.000,
64764,0,0,0,0,36,36,0,0.000,
64766,0,0,0,0,18,36,-18,-100.000,
64768,0,0,0,0,18,18,0,0.000,
64770,0,0,0,0,18,36,-18,-100.000,
64772,0,0,0,0,18,18,0,0.000,
64774,0,0,0,0,18,36,-18,-100.000,
64776,0,0,0,0,0,54,-54,0,
64778,0,0,0,0,18,36,-18,-100.000,
64780,0,0,0,0,36,18,18,50.000,
64782,0,0,0,0,36,0,36,100.000,
64784,0,0,0,0,0,0,0,0,
64786,0,0,0,0,18,0,18,100.000,
64788,0,0,0,0,18,0,18,100.000,
64790,0,0,0,0,0,0,0,0,
64792,0,0,0,0,0,0,0,0,
64794,0,0,0,0,18,18,0,0.000,
64796,0,0,0,0,18,0,18,100.000,
64798,0,0,0,0,18,18,0,0.000,
64800,0,0,0,0,18,18,0,0.000,
64802,0,0,0,0,18,18,0,0.000,
64804,0,0,0,0,0,0,0,0,
64806,0,0,0,0,18,18,0,0.000,
64808,0,0,0,0,36,0,36,100.000,
64810,0,0,0,0,18,18,0,0.000,
64812,0,0,0,0,18,18,0,0.000,
64814,0,0,0,0,0,18,-18,0,
64816,0,0,0,0,0,0,0,0,
64818,0,0,0,0,0,0,0,0,
64820,0,0,0,0,0,0,0,0,
64822,0,0,0,0,0,0,0,0,
64824,0,0,0,0,0,0,0,0,
64826,0,0,0,0,0,0,0,0,
64828,0,0,0,0,0,0,0,0,
64830,0,0,0,0,18,0,18,100.000,
64832,0,0,0,0,0,0,0,0,
64834,0,0,0,0,18,0,18,100.000,
64836,0,0,0,0,0,0,0,0,
64838,0,0,0,0,0,0,0,0,
64840,0,0,0,0,0,0,0,0,
64842,0,0,0,0,0,0,0,0,
64844,0,0,0,0,0,0,0,0,
64846,0,0,0,0,0,0,0,0,
64848,0,0,0,0,18,0,18,100.000,
64850,0,0,0,0,18,18,0,0.000,
64852,0,0,0,0,0,0,0,0,
64854,0,0,0,0,0,0,0,0,
64856,0,0,0,0,18,0,18,100.000,
64858,0,0,0,0,0,0,0,0,
64860,0,0,0,0,0,0,0,0,
64862,0,0,0,0,0,0,0,0,
64864,0,0,0,0,0,0,0,0,
64866,0,0,0,0,0,18,-18,0,
64868,0,0,0,0,0,18,-18,0,
64870,0,0,0,0,0,0,0,0,
64872,0,577,-577,0,0,0,0,0,
64874,0,0,0,0,0,0,0,0,
64876,0,577,-577,0,18,0,18,100.000,
64878,0,577,-577,0,18,18,0,0.000,
64880,577,577,0,0.000,18,18,0,0.000,
64882,577,577,0,0.000,18,0,18,100.000,
64884,0,0,0,0,18,0,18,100.000,
64886,0,0,0,0,18,0,18,100.000,
64888,0,0,0,0,18,18,0,0.000,
64890,0,0,0,0,18,0,18,100.000,
64892,0,0,0,0,0,0,0,0,
64894,0,0,0,0,0,0,0,0,
64896,0,0,0,0,18,0,18,100.000,
64898,577,0,577,100.000,18,18,0,0.000,
64900,0,0,0,0,0,0,0,0,
64902,0,0,0,0,0,0,0,0,
64904,0,0,0,0,0,0,0,0,
64906,0,0,0,0,0,18,-18,0,
64908,0,0,0,0,0,0,0,0,
64910,0,0,0,0,0,0,0,0,
64912,0,0,0,0,18,0,18,100.000,
64914,0,0,0,0,18,0,18,100.000,
64916,0,0,0,0,18,0,18,100.000,
64918,0,0,0,0,0,0,0,0,
64920,0,0,0,0,18,0,18,100.000,
64922,0,0,0,0,18,0,18,100.000,
64924,0,0,0,0,18,0,18,100.000,
64926,0,0,0,0,0,0,0,0,
64928,0,0,0,0,0,0,0,0,
64930,0,0,0,0,0,0,0,0,
64932,0,0,0,0,0,18,-18,0,
64934,0,0,0,0,0,0,0,0,
64936,0,0,0,0,0,0,0,0,
64938,0,577,-577,0,0,0,0,0,
64940,0,0,0,0,0,0,0,0,
64942,577,0,577,100.000,18,0,18,100.000,
64944,0,0,0,0,0,0,0,0,
64946,0,0,0,0,0,0,0,0,
64948,0,0,0,0,0,0,0,0,
64950,0,0,0,0,18,0,18,100.000,
64952,0,0,0,0,0,18,-18,0,
64954,0,0,0,0,0,0,0,0,
64956,0,0,0,0,0,0,0,0,
64958,0,0,0,0,0,0,0,0,
64960,0,0,0,0,0,0,0,0,
64962,0,0,0,0,0,18,-18,0,
64964,0,0,0,0,0,0,0,0,
64966,0,0,0,0,0,0,0,0,
64968,0,0,0,0,0,0,0,0,
64970,0,0,0,0,0,0,0,0,
64972,0,0,0,0,0,0,0,0,
64974,0,577,-577,0,0,0,0,0,
64976,0,0,0,0,0,0,0,0,
64978,0,0,0,0,0,0,0,0,
64980,0,0,0,0,0,0,0,0,
64982,0,0,0,0,0,0,0,0,
64984,0,0,0,0,0,0,0,0,
64986,577,0,577,100.000,18,0,18,100.000,
64988,0,0,0,0,0,0,0,0,
64990,0,0,0,0,0,0,0,0,
64992,0,0,0,0,0,0,0,0,
64994,0,0,0,0,0,18,-18,0,
64996,0,0,0,0,0,0,0,0,
64998,0,0,0,0,0,0,0,0,
65000,0,0,0,0,0,0,0,0,
65002,0,0,0,0,0,0,0,0,
65004,577,0,577,100.000,0,0,0,0,
65006,0,0,0,0,0,0,0,0,
65008,0,0,0,0,0,0,0,0,
65010,0,0,0,0,18,0,18,100.000,
65012,0,0,0,0,0,0,0,0,
65014,0,0,0,0,0,0,0,0,
65016,0,0,0,0,0,0,0,0,
65018,0,0,0,0,0,0,0,0,
65020,0,0,0,0,0,0,0,0,
65022,0,0,0,0,0,0,0,0,
65024,0,0,0,0,0,0,0,0,
65026,0,0,0,0,0,0,0,0,
65028,0,0,0,0,0,0,0,0,
65030,0,0,0,0,0,0,0,0,
65032,577,0,577,100.000,0,0,0,0,
65034,0,577,-577,0,0,0,0,0,
65036,0,0,0,0,0,0,0,0,
65038,0,0,0,0,0,18,-18,0,
65040,0,0,0,0,0,0,0,0,
65042,0,0,0,0,0,0,0,0,
65044,0,0,0,0,0,0,0,0,
65046,0,0,0,0,0,0,0,0,
65048,0,0,0,0,0,0,0,0,
65050,0,0,0,0,0,0,0,0,
65052,0,0,0,0,0,0,0,0,
65054,0,0,0,0,18,0,18,100.000,
65056,0,0,0,0,0,0,0,0,
65058,0,0,0,0,0,18,-18,0,
65060,0,577,-577,0,0,0,0,0,
65062,0,0,0,0,0,0,0,0,
65064,0,0,0,0,0,0,0,0,
65066,0,0,0,0,0,0,0,0,
65068,0,0,0,0,0,0,0,0,
65070,0,0,0,0,0,0,0,0,
65072,0,0,0,0,0,0,0,0,
65074,577,0,577,100.000,0,0,0,0,
65076,0,0,0,0,0,0,0,0,
65078,0,0,0,0,0,0,0,0,
65080,0,0,0,0,0,0,0,0,
65082,0,0,0,0,0,0,0,0,
65084,0,0,0,0,0,0,0,0,
65086,0,0,0,0,0,0,0,0,
65088,0,0,0,0,0,0,0,0,
65090,0,0,0,0,0,0,0,0,
65092,0,0,0,0,0,0,0,0,
65094,577,0,577,100.000,0,0,0,0,
65096,0,0,0,0,0,0,0,0,
65098,0,0,0,0,18,0,18,100.000,
65100,0,0,0,0,0,0,0,0,
65102,0,0,0,0,0,0,0,0,
65104,0,0,0,0,0,0,0,0,
65106,0,0,0,0,0,0,0,0,
65108,0,0,0,0,0,0,0,0,
65110,0,0,0,0,0,0,0,0,
65112,0,0,0,0,0,0,0,0,
65114,0,0,0,0,0,0,0,0,
65116,577,0,577,100.000,0,0,0,0,
65118,0,0,0,0,0,0,0,0,
65120,0,0,0,0,0,0,0,0,
65122,0,0,0,0,0,0,0,0,
65124,0,0,0,0,0,0,0,0,
65126,0,0,0,0,0,0,0,0,
65128,0,0,0,0,0,0,0,0,
65130,0,0,0,0,0,0,0,0,
65132,0,0,0,0,0,0,0,0,
65134,0,0,0,0,0,0,0,0,
65136,577,0,577,100.000,0,0,0,0,
65138,0,0,0,0,0,0,0,0,
65140,0,0,0,0,0,0,0,0,
65142,0,0,0,0,0,0,0,0,
65144,0,0,0,0,0,0,0,0,
65146,0,0,0,0,0,0,0,0,
65148,0,0,0,0,0,0,0,0,
65150,0,0,0,0,0,0,0,0,
65152,0,0,0,0,0,0,0,0,
65154,0,0,0,0,0,0,0,0,
65156,0,0,0,0,0,0,0,0,
65158,577,0,577,100.000,0,0,0,0,
65160,0,0,0,0,0,0,0,0,
65162,0,0,0,0,0,0,0,0,
65164,0,0,0,0,0,0,0,0,
65166,0,0,0,0,0,0,0,0,
65168,0,0,0,0,0,0,0,0,
65170,0,0,0,0,0,0,0,0,
65172,0,0,0,0,0,0,0,0,
65174,0,0,0,0,0,0,0,0,
65176,0,0,0,0,0,0,0,0,
65178,577,0,577,100.000,0,0,0,0,
65180,0,0,0,0,0,0,0,0,
65182,0,0,0,0,0,0,0,0,
65184,0,0,0,0,0,0,0,0,
65186,0,0,0,0,0,0,0,0,
65188,0,0,0,0,0,0,0,0,
65190,0,0,0,0,0,0,0,0,
65192,0,0,0,0,0,0,0,0,
65194,0,0,0,0,0,0,0,0,
65196,0,0,0,0,0,0,0,0,
65198,0,0,0,0,0,0,0,0,
65200,0,0,0,0,0,0,0,0,
65202,0,0,0,0,0,0,0,0,
65204,0,0,0,0,0,0,0,0,
65206,0,0,0,0,0,0,0,0,
65208,0,0,0,0,0,0,0,0,
65210,0,0,0,0,0,0,0,0,
65212,0,0,0,0,0,0,0,0,
65214,0,0,0,0,0,0,0,0,
65216,0,0,0,0,0,0,0,0,
65218,0,0,0,0,0,0,0,0,
