timestamp,Angle Velocity[deg/sec],Angle[deg]
3953,0.433960,168.508301,
3955,-1.400757,168.431396,
3957,-0.631714,168.376465,
3959,0.428467,168.327026,
3961,-0.845947,168.305054,
3963,-0.225220,168.310547,
3965,0.571289,168.338013,
3967,0.401001,168.387451,
3969,1.219482,168.436890,
3971,-0.609741,168.491821,
3973,0.390015,168.524780,
3975,-0.280151,168.541260,
3977,-0.197754,168.546753,
3979,-0.241699,168.524780,
3981,0.252686,168.491821,
3983,-0.357056,168.425903,
3985,-1.137085,168.321533,
3987,-0.324097,168.200684,
3989,-2.241211,168.085327,
3991,-1.181030,167.997437,
3993,0.197754,167.953491,
3995,0.214233,167.920532,
3997,-0.153809,167.898560,
3999,0.104370,167.876587,
4001,-0.472412,167.843628,
4003,0.362549,167.832642,
4005,-0.093384,167.843628,
4007,1.955566,167.865601,
4009,0.115356,167.865601,
4011,-0.060425,167.887573,
4013,-0.192261,167.893066,
4015,-0.670166,167.898560,
4017,0.642700,167.909546,
4019,0.642700,167.920532,
4021,-0.269165,167.909546,
4023,-0.197754,167.909546,
4025,0.417480,167.915039,
4027,0.422974,167.920532,
4029,0.197754,167.953491,
4031,0.038452,167.991943,
4033,1.686401,168.052368,
4035,0.895386,168.090820,
4037,0.093384,168.151245,
4039,1.219482,168.206177,
4041,-0.280151,168.261108,
4043,0.159302,168.338013,
4045,0.889893,168.403931,
4047,1.142578,168.475342,
4049,2.065430,168.535767,
4051,1.939087,168.590698,
4053,0.527344,168.656616,
4055,0.895386,168.733521,
4057,1.669922,168.810425,
4059,1.109619,168.870850,
4061,-0.010986,168.942261,
4063,-0.258179,169.008179,
4065,0.346069,169.079590,
4067,1.076660,169.145508,
4069,0.867920,169.200439,
4071,-0.373535,169.260864,
4073,0.758057,169.310303,
4075,1.104126,169.354248,
4077,0.873413,169.398193,
4079,-0.346069,169.436646,
4081,1.620483,169.486084,
4083,0.186768,169.519043,
4085,0.675659,169.557495,
4087,-0.137329,169.584961,
4089,-0.741577,169.595947,
4091,0.335083,169.617920,
4093,0.895386,169.617920,
4095,0.093384,169.634399,
4097,-0.291138,169.634399,
4099,0.247192,169.623413,
4101,-0.208740,169.623413,
4103,0.230713,169.617920,
4105,0.362549,169.595947,
4107,-0.049438,169.579468,
4109,-1.301880,169.557495,
4111,-0.131836,169.535522,
4113,-0.131836,169.513550,
4115,-0.175781,169.491577,
4117,-0.065918,169.475098,
4119,-0.466919,169.464111,
4121,0.010986,169.453125,
4123,0.483398,169.447632,
4125,0.703125,169.458618,
4127,-0.021973,169.475098,
4129,-0.428467,169.491577,
4131,0.296631,169.513550,
4133,0.675659,169.530029,
4135,-0.142822,169.535522,
4137,-0.725098,169.530029,
4139,-0.906372,169.513550,
4141,0.087891,169.491577,
4143,0.148315,169.458618,
4145,-0.472412,169.409180,
4147,-0.379028,169.370728,
4149,-0.318604,169.321289,
4151,-1.054688,169.282837,
4153,-0.521851,169.260864,
4155,-0.016479,169.238892,
4157,0.703125,169.233398,
4159,0.620728,169.238892,
4161,-0.027466,169.233398,
4163,-0.818481,169.233398,
4165,-0.346069,169.244385,
4167,0.609741,169.249878,
4169,0.082397,169.255371,
4171,0.510864,169.255371,
4173,-1.093140,169.238892,
4175,-0.280151,169.233398,
4177,-0.269165,169.211426,
4179,-0.021973,169.189453,
4181,-0.675659,169.156494,
4183,0.263672,169.145508,
4185,-0.071411,169.129028,
4187,-0.510864,169.129028,
4189,0.258179,169.134521,
4191,-0.324097,169.134521,
4193,0.565796,169.145508,
4195,0.615234,169.134521,
4197,-0.917358,169.140015,
4199,0.230713,169.151001,
4201,-0.472412,169.161987,
4203,0.313110,169.183960,
4205,1.488647,169.183960,
4207,-0.208740,169.189453,
4209,-1.038208,169.205933,
4211,0.313110,169.216919,
4213,0.642700,169.227905,
4215,-0.186768,169.233398,
4217,0.505371,169.255371,
4219,0.203247,169.260864,
4221,-0.208740,169.271851,
4223,-0.296631,169.277344,
4225,0.598755,169.299316,
4227,0.571289,169.315796,
4229,0.104370,169.326782,
4231,0.335083,169.354248,
4233,0.692139,169.370728,
4235,0.340576,169.398193,
4237,0.076904,169.436646,
4239,0.060425,169.480591,
4241,0.472412,169.530029,
4243,0.631714,169.579468,
4245,0.615234,169.634399,
4247,0.609741,169.689331,
4249,0.373535,169.733276,
4251,0.466919,169.788208,
4253,0.291138,169.832153,
4255,0.373535,169.876099,
4257,0.395508,169.914551,
4259,0.000000,169.942017,
4261,-0.780029,169.980469,
4263,0.197754,170.024414,
4265,0.428467,170.057373,
4267,0.587769,170.101318,
4269,0.571289,170.145264,
4271,0.241699,170.178223,
4273,0.675659,170.222168,
4275,1.131592,170.271606,
4277,0.521851,170.288086,
4279,-0.065918,170.326538,
4281,-0.609741,170.326538,
4283,-0.082397,170.337524,
4285,0.021973,170.315552,
4287,-0.401001,170.304565,
4289,-0.483398,170.288086,
4291,0.483398,170.260620,
4293,-0.703125,170.222168,
4295,-0.060425,170.194702,
4297,-0.005493,170.161743,
4299,0.285645,170.139771,
4301,-0.483398,170.128784,
4303,-0.510864,170.112305,
4305,-0.120850,170.106812,
4307,0.038452,170.101318,
4309,-0.038452,170.095825,
4311,0.186768,170.095825,
4313,0.060425,170.095825,
4315,-0.488892,170.106812,
4317,0.466919,170.112305,
4319,-0.296631,170.106812,
4321,-0.708618,170.101318,
4323,0.472412,170.095825,
4325,0.477905,170.095825,
4327,0.005493,170.090332,
4329,-0.010986,170.095825,
4331,-0.258179,170.095825,
4333,0.010986,170.112305,
4335,0.642700,170.128784,
4337,0.203247,170.150757,
4339,-0.049438,170.200195,
4341,0.291138,170.255127,
4343,0.203247,170.299072,
4345,-0.016479,170.359497,
4347,0.335083,170.403442,
4349,0.477905,170.458374,
4351,0.796509,170.524292,
4353,0.186768,170.584717,
4355,-0.461426,170.650635,
4357,-0.214233,170.722046,
4359,0.433960,170.765991,
4361,0.258179,170.820923,
4363,0.335083,170.859375,
4365,0.379028,170.892334,
4367,0.285645,170.930786,
4369,-0.082397,170.947266,
4371,0.499878,170.980225,
4373,1.142578,171.002197,
4375,-0.346069,171.018677,
4377,0.027466,171.046143,
4379,0.763550,171.073608,
4381,0.840454,171.106567,
4383,0.335083,171.145020,
4385,0.543823,171.183472,
4387,-0.115356,171.216431,
4389,0.911865,171.254883,
4391,-0.357056,171.282349,
4393,0.335083,171.315308,
4395,0.291138,171.364746,
4397,0.730591,171.403198,
4399,0.483398,171.447144,
4401,-0.631714,171.485596,
4403,-0.082397,171.513062,
4405,1.301880,171.546021,
4407,1.631470,171.573486,
4409,1.356812,171.589966,
4411,0.598755,171.606445,
4413,-0.247192,171.617432,
4415,0.142822,171.633911,
4417,-0.093384,171.644897,
4419,0.466919,171.661377,
4421,-0.587769,171.650391,
4423,0.038452,171.633911,
4425,0.126343,171.622925,
4427,-0.027466,171.606445,
4429,-0.280151,171.578979,
4431,-0.225220,171.562500,
4433,0.082397,171.535034,
4435,0.576782,171.524048,
4437,0.252686,171.524048,
4439,-0.417480,171.518555,
4441,-0.379028,171.507568,
4443,0.313110,171.502075,
4445,0.615234,171.502075,
4447,-0.433960,171.513062,
4449,0.532837,171.540527,
4451,0.005493,171.567993,
4453,0.472412,171.606445,
4455,0.230713,171.644897,
4457,0.346069,171.677856,
4459,0.428467,171.743774,
4461,0.862427,171.787720,
4463,0.093384,171.831665,
4465,-0.005493,171.881104,
4467,0.620728,171.914062,
4469,0.620728,171.941528,
4471,0.571289,171.968994,
4473,-0.093384,171.990967,
4475,0.433960,172.023926,
4477,0.335083,172.062378,
4479,0.670166,172.106323,
4481,0.906372,172.144775,
4483,0.697632,172.194214,
4485,0.175781,172.243652,
4487,0.296631,172.293091,
4489,-0.461426,172.353516,
4491,0.285645,172.424927,
4493,0.340576,172.485352,
4495,0.005493,172.551270,
4497,-0.148315,172.611694,
4499,0.472412,172.672119,
4501,0.263672,172.727051,
4503,0.203247,172.798462,
4505,0.587769,172.858887,
4507,0.065918,172.902832,
4509,1.164551,172.941284,
4511,0.422974,172.957764,
4513,0.911865,172.985229,
4515,-0.373535,173.012695,
4517,0.917358,173.023682,
4519,0.417480,173.018188,
4521,0.631714,173.012695,
4523,-0.428467,172.985229,
4525,0.593262,172.974243,
4527,-0.247192,172.952271,
4529,0.065918,172.941284,
4531,0.417480,172.930298,
4533,0.010986,172.930298,
4535,-0.076904,172.935791,
4537,-0.258179,172.957764,
4539,-0.148315,172.985229,
4541,0.368042,173.012695,
4543,0.433960,173.040161,
4545,0.373535,173.051147,
4547,0.450439,173.073120,
4549,0.642700,173.084106,
4551,0.087891,173.084106,
4553,-0.093384,173.084106,
4555,-0.736084,173.067627,
4557,-0.620728,173.062134,
4559,0.093384,173.051147,
4561,0.153809,173.045654,
4563,-0.225220,173.062134,
4565,-0.236206,173.067627,
4567,-0.043945,173.089600,
4569,1.071167,173.128052,
4571,1.109619,173.171997,
4573,1.175537,173.237915,
4575,-0.065918,173.303833,
4577,1.131592,173.375244,
4579,0.516357,173.441162,
4581,0.741577,173.501587,
4583,0.730591,173.578491,
4585,0.527344,173.649902,
4587,1.126099,173.721313,
4589,0.961304,173.787231,
4591,0.351562,173.831177,
4593,0.510864,173.864136,
4595,0.472412,173.891602,
4597,1.164551,173.935547,
4599,0.752563,173.973999,
4601,0.708618,174.006958,
4603,1.246948,174.039917,
4605,0.763550,174.072876,
4607,0.763550,174.111328,
4609,0.527344,174.138794,
4611,1.060181,174.166260,
4613,0.516357,174.166260,
4615,0.368042,174.149780,
4617,0.538330,174.138794,
4619,0.148315,174.127808,
4621,0.307617,174.127808,
4623,0.285645,174.116821,
4625,0.670166,174.105835,
4627,-0.005493,174.105835,
4629,0.719604,174.105835,
4631,-0.010986,174.122314,
4633,0.598755,174.138794,
4635,0.159302,174.138794,
4637,0.516357,174.127808,
4639,-0.104370,174.105835,
4641,0.499878,174.078369,
4643,0.192261,174.061890,
4645,0.318604,174.050903,
4647,0.021973,174.050903,
4649,0.236206,174.039917,
4651,0.422974,174.039917,
4653,0.719604,174.050903,
4655,0.560303,174.089355,
4657,0.483398,174.127808,
4659,0.598755,174.177246,
4661,0.609741,174.221191,
4663,0.038452,174.276123,
4665,-0.247192,174.320068,
4667,-0.197754,174.369507,
4669,-0.390015,174.435425,
4671,-0.510864,174.479370,
4673,0.417480,174.523315,
4675,-0.626221,174.556274,
4677,-0.082397,174.589233,
4679,0.005493,174.616699,
4681,-0.005493,174.638672,
4683,0.285645,174.655151,
4685,0.280151,174.677124,
4687,-0.087891,174.677124,
4689,0.071411,174.677124,
4691,0.807495,174.671631,
4693,0.225220,174.649658,
4695,1.021729,174.649658,
4697,-0.450439,174.655151,
4699,0.241699,174.660645,
4701,0.867920,174.682617,
4703,0.615234,174.693604,
4705,0.444946,174.704590,
4707,0.615234,174.693604,
4709,-0.241699,174.671631,
4711,0.241699,174.644165,
4713,-0.252686,174.616699,
4715,0.362549,174.611206,
4717,0.071411,174.600220,
4719,0.845947,174.583740,
4721,-0.087891,174.572754,
4723,0.851440,174.567261,
4725,0.840454,174.567261,
4727,0.214233,174.572754,
4729,0.401001,174.578247,
4731,-0.153809,174.578247,
4733,0.939331,174.578247,
4735,0.401001,174.594727,
4737,0.719604,174.611206,
4739,0.186768,174.633179,
4741,0.488892,174.644165,
4743,0.203247,174.649658,
4745,0.444946,174.644165,
4747,0.153809,174.644165,
4749,0.582275,174.655151,
4751,0.263672,174.677124,
4753,0.379028,174.682617,
4755,-0.565796,174.688110,
4757,0.928345,174.699097,
4759,0.939331,174.704590,
4761,0.807495,174.732056,
4763,0.626221,174.770508,
4765,0.999756,174.792480,
4767,0.373535,174.814453,
4769,0.428467,174.808960,
4771,0.444946,174.808960,
4773,-0.098877,174.792480,
4775,-0.027466,174.797974,
4777,-0.225220,174.797974,
4779,0.406494,174.792480,
4781,0.401001,174.776001,
4783,0.313110,174.759521,
4785,0.373535,174.754028,
4787,0.175781,174.765015,
4789,1.016235,174.786987,
4791,0.620728,174.803467,
4793,0.922852,174.836426,
4795,0.620728,174.869385,
4797,0.747070,174.924316,
4799,0.807495,175.001221,
4801,1.005249,175.089111,
4803,1.444702,175.177002,
4805,0.763550,175.253906,
4807,0.741577,175.308838,
4809,0.889893,175.363770,
4811,0.131836,175.402222,
4813,0.719604,175.440674,
4815,0.900879,175.468140,
4817,0.582275,175.490112,
4819,-0.236206,175.506592,
4821,0.774536,175.523071,
4823,0.587769,175.539551,
4825,0.675659,175.561523,
4827,0.845947,175.599976,
4829,0.840454,175.638428,
4831,0.444946,175.687866,
4833,0.944824,175.720825,
4835,0.307617,175.737305,
4837,0.049438,175.753784,
4839,0.527344,175.759277,
4841,0.335083,175.759277,
4843,0.692139,175.759277,
4845,0.005493,175.759277,
4847,0.900879,175.753784,
4849,-0.142822,175.748291,
4851,0.483398,175.726318,
4853,0.060425,175.698853,
4855,0.472412,175.676880,
4857,0.021973,175.654907,
4859,0.862427,175.649414,
4861,0.120850,175.649414,
4863,0.609741,175.654907,
4865,-0.010986,175.660400,
4867,0.802002,175.682373,
4869,0.296631,175.715332,
4871,1.131592,175.748291,
4873,0.675659,175.770264,
4875,0.807495,175.797729,
4877,0.153809,175.814209,
4879,0.802002,175.830688,
4881,0.208740,175.841675,
4883,0.450439,175.841675,
4885,0.335083,175.847168,
4887,0.422974,175.852661,
4889,-0.065918,175.858154,
4891,0.873413,175.863647,
4893,0.087891,175.852661,
4895,0.741577,175.847168,
4897,0.076904,175.847168,
4899,1.016235,175.863647,
4901,0.851440,175.885620,
4903,1.120605,175.929565,
4905,0.422974,175.935059,
4907,0.950317,175.951538,
4909,0.258179,175.951538,
4911,0.247192,175.968018,
4913,0.867920,175.989990,
4915,0.977783,176.006470,
4917,0.285645,176.028442,
4919,0.104370,176.050415,
4921,0.082397,176.072388,
4923,-0.065918,176.094360,
4925,0.675659,176.121826,
4927,-0.148315,176.138306,
4929,-0.142822,176.165771,
4931,-0.263672,176.193237,
4933,-0.373535,176.215210,
4935,-0.395508,176.226196,
4937,-0.258179,176.231689,
4939,-1.142578,176.215210,
4941,-0.258179,176.215210,
4943,-0.851440,176.209717,
4945,-0.433960,176.187744,
4947,-0.873413,176.160278,
4949,-0.637207,176.105347,
4951,-0.845947,176.055908,
4953,-0.862427,176.011963,
4955,-0.747070,175.973511,
4957,-0.950317,175.935059,
4959,-0.642700,175.896606,
4961,-0.362549,175.836182,
4963,-0.373535,175.781250,
4965,-0.131836,175.737305,
4967,-0.247192,175.709839,
4969,0.620728,175.687866,
4971,0.065918,175.671387,
4973,0.093384,175.638428,
4975,-0.142822,175.599976,
4977,-0.258179,175.545044,
4979,-0.516357,175.501099,
4981,0.236206,175.479126,
4983,-0.170288,175.462646,
4985,0.994263,175.457153,
4987,-0.236206,175.451660,
4989,0.252686,175.457153,
4991,0.236206,175.473633,
4993,0.450439,175.501099,
4995,0.285645,175.539551,
4997,0.351562,175.578003,
4999,0.038452,175.610962,
5001,-0.390015,175.649414,
5003,-0.043945,175.671387,
5005,-0.203247,175.693359,
5007,-0.368042,175.698853,
5009,-0.247192,175.709839,
5011,-0.741577,175.704346,
5013,-0.686646,175.709839,
5015,-0.197754,175.698853,
5017,-0.631714,175.693359,
5019,0.065918,175.698853,
5021,0.131836,175.704346,
5023,-0.477905,175.693359,
5025,-0.115356,175.676880,
5027,-0.291138,175.643921,
5029,0.318604,175.621948,
5031,-0.120850,175.588989,
5033,-0.999756,175.556030,
5035,-0.708618,175.523071,
5037,-0.807495,175.501099,
5039,-0.466919,175.495605,
5041,-0.444946,175.490112,
5043,-0.373535,175.484619,
5045,-0.082397,175.495605,
5047,-0.065918,175.512085,
5049,-0.527344,175.545044,
5051,-0.307617,175.567017,
5053,-0.950317,175.572510,
5055,-0.791016,175.572510,
5057,-0.532837,175.572510,
5059,-1.241455,175.578003,
5061,-0.422974,175.599976,
5063,-0.203247,175.632935,
5065,-0.681152,175.665894,
5067,-0.049438,175.682373,
5069,-0.845947,175.698853,
5071,-0.818481,175.704346,
5073,-0.532837,175.693359,
5075,-0.994263,175.682373,
5077,-1.016235,175.676880,
5079,-0.587769,175.671387,
5081,-0.318604,175.671387,
5083,-0.681152,175.665894,
5085,-0.307617,175.660400,
5087,-0.236206,175.660400,
5089,-0.703125,175.665894,
5091,-0.411987,175.671387,
5093,-0.543823,175.671387,
5095,-0.895386,175.660400,
5097,-0.829468,175.638428,
5099,-1.268921,175.632935,
5101,-0.565796,175.649414,
5103,-0.670166,175.665894,
5105,-0.593262,175.698853,
5107,-0.785522,175.709839,
5109,-0.252686,175.709839,
5111,-0.829468,175.698853,
5113,-0.681152,175.687866,
5115,-0.296631,175.671387,
5117,-0.516357,175.654907,
5119,-0.653687,175.632935,
5121,-0.087891,175.610962,
5123,-0.631714,175.594482,
5125,0.477905,175.605469,
5127,0.406494,175.621948,
5129,0.911865,175.665894,
5131,-0.186768,175.698853,
5133,0.280151,175.737305,
5135,-0.060425,175.786743,
5137,0.571289,175.814209,
5139,-0.368042,175.858154,
5141,-0.247192,175.896606,
5143,-0.900879,175.918579,
5145,-0.049438,175.935059,
5147,-0.461426,175.924072,
5149,-0.005493,175.918579,
5151,-0.856934,175.896606,
5153,0.225220,175.885620,
5155,-0.609741,175.863647,
5157,-0.472412,175.852661,
5159,-0.296631,175.825195,
5161,-0.065918,175.814209,
5163,-0.368042,175.808716,
5165,0.335083,175.803223,
5167,-0.725098,175.781250,
5169,-0.664673,175.737305,
5171,-0.736084,175.665894,
5173,-0.648193,175.583496,
5175,-1.060181,175.512085,
5177,0.357056,175.490112,
5179,0.252686,175.501099,
5181,0.126343,175.517578,
5183,0.653687,175.534058,
5185,0.060425,175.512085,
5187,0.230713,175.479126,
5189,0.137329,175.451660,
5191,-0.032959,175.440674,
5193,-0.082397,175.440674,
5195,-0.433960,175.429688,
5197,0.087891,175.407715,
5199,-0.170288,175.380249,
5201,0.593262,175.385742,
5203,0.488892,175.396729,
5205,0.000000,175.396729,
5207,0.230713,175.391235,
5209,0.258179,175.369263,
5211,0.236206,175.358276,
5213,0.153809,175.352783,
5215,-0.554810,175.347290,
5217,0.208740,175.330811,
5219,-1.093140,175.303345,
5221,-0.488892,175.286865,
5223,-0.362549,175.281372,
5225,-0.038452,175.297852,
5227,-0.873413,175.297852,
5229,0.038452,175.308838,
5231,0.368042,175.308838,
5233,0.280151,175.341797,
5235,0.197754,175.369263,
5237,-0.972290,175.407715,
5239,-0.247192,175.429688,
5241,-0.340576,175.446167,
5243,-0.560303,175.429688,
5245,0.889893,175.435181,
5247,0.236206,175.446167,
5249,0.076904,175.468140,
5251,0.148315,175.462646,
5253,-0.576782,175.435181,
5255,-0.324097,175.402222,
5257,-0.010986,175.374756,
5259,0.247192,175.374756,
5261,-0.049438,175.352783,
5263,-0.477905,175.330811,
5265,0.313110,175.308838,
5267,0.225220,175.292358,
5269,0.373535,175.303345,
5271,0.208740,175.292358,
5273,-0.192261,175.286865,
5275,0.302124,175.286865,
5277,0.175781,175.281372,
5279,0.000000,175.281372,
5281,-0.120850,175.281372,
5283,-0.510864,175.253906,
5285,-0.390015,175.237427,
5287,-0.554810,175.226440,
5289,0.027466,175.220947,
5291,-0.159302,175.193481,
5293,-0.736084,175.160522,
5295,-0.263672,175.127563,
5297,-0.873413,175.094604,
5299,-0.368042,175.078125,
5301,-0.521851,175.072632,
5303,-0.697632,175.072632,
5305,-0.483398,175.067139,
5307,-0.741577,175.056152,
5309,0.038452,175.067139,
5311,0.422974,175.089111,
5313,0.000000,175.111084,
5315,0.686646,175.127563,
5317,0.560303,175.144043,
5319,0.983276,175.166016,
5321,0.071411,175.187988,
5323,0.812988,175.226440,
5325,0.263672,175.253906,
5327,1.126099,175.292358,
5329,0.203247,175.308838,
5331,-0.472412,175.314331,
5333,-0.324097,175.325317,
5335,-0.411987,175.330811,
5337,-0.917358,175.325317,
5339,-0.802002,175.314331,
5341,-0.560303,175.303345,
5343,-0.571289,175.286865,
5345,-0.444946,175.275879,
5347,-0.598755,175.292358,
5349,-0.461426,175.303345,
5351,-0.472412,175.303345,
5353,0.170288,175.319824,
5355,0.038452,175.314331,
5357,0.027466,175.347290,
5359,0.296631,175.363770,
5361,0.197754,175.380249,
5363,0.532837,175.380249,
5365,-0.181274,175.380249,
5367,0.670166,175.380249,
5369,0.027466,175.380249,
5371,0.664673,175.391235,
5373,0.010986,175.385742,
5375,0.351562,175.380249,
5377,0.335083,175.374756,
5379,0.450439,175.363770,
5381,-0.417480,175.352783,
5383,-0.780029,175.325317,
5385,-0.269165,175.303345,
5387,-0.433960,175.275879,
5389,-0.368042,175.242920,
5391,-1.115112,175.226440,
5393,-0.159302,175.226440,
5395,-0.247192,175.242920,
5397,0.620728,175.281372,
5399,0.071411,175.325317,
5401,0.554810,175.374756,
5403,0.258179,175.429688,
5405,0.362549,175.468140,
5407,0.774536,175.528564,
5409,1.010742,175.572510,
5411,1.389771,175.616455,
5413,0.335083,175.638428,
5415,0.554810,175.638428,
5417,0.126343,175.638428,
5419,0.681152,175.638428,
5421,0.032959,175.627441,
5423,0.505371,175.610962,
5425,0.175781,175.588989,
5427,0.263672,175.567017,
5429,-0.532837,175.550537,
5431,0.510864,175.539551,
5433,0.197754,175.517578,
5435,0.098877,175.495605,
5437,-0.186768,175.457153,
5439,0.318604,175.424194,
5441,-0.131836,175.396729,
5443,0.472412,175.380249,
5445,-0.005493,175.369263,
